,call_failure,total_seconds_calls,total_number_calls,total_number_sms,distinct_call_numbers,customer_value,complains,subs_length,charge_amount,tariff_plan,status,age,Churn
1639,0.0,1378.0,39.0,55.0,70.0,172.925,0,25,0,1,1,45,0
1640,6.0,510.0,25.0,35.0,9.0,161.4,0,26,0,1,2,30,0
1641,0.0,635.0,10.0,46.0,5.0,131.125,0,25,0,1,2,45,0
1642,5.0,1035.0,32.0,44.0,15.0,246.015,0,24,0,1,1,25,0
1643,0.0,3035.0,61.0,33.0,25.0,255.84,0,24,0,1,1,30,0
1644,0.0,1505.0,26.0,53.0,16.0,307.395,0,17,0,1,1,25,0
1645,11.0,6203.0,141.0,110.0,44.0,780.48,0,16,1,2,1,25,0
1646,7.0,8743.0,171.0,98.0,42.0,280.71,0,14,0,1,1,55,0
1647,3.0,2663.0,45.0,56.0,21.0,332.32,0,15,3,1,1,30,0
1648,0.0,4200.0,40.0,73.17492063492064,12.0,1129.6,0,8,1,1,1,30,0
1649,0.0,1298.0,19.0,25.0,9.0,152.68,1,8,1,1,1,30,1
1650,3.0,3950.0,59.0,0.0,11.0,180.405,0,35,0,1,1,25,0
1651,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0,1,2,25,0
1652,5.0,2033.0,48.0,73.17492063492064,18.0,1533.645,0,34,0,1,1,25,0
1653,5.0,3778.0,54.0,0.0,29.0,210.76,0,35,0,1,1,15,0
1654,0.0,1973.0,46.0,0.0,27.0,111.045,0,35,0,1,1,15,0
1655,6.0,3355.0,70.0,0.0,22.0,154.125,0,35,0,1,1,25,0
1656,0.0,1940.0,27.0,73.17492063492064,12.0,1062.68,0,35,0,1,1,30,0
1657,8.0,8695.0,109.0,105.0,37.0,772.16,0,34,0,1,1,30,0
1658,2.0,13353.0,157.0,0.0,38.0,540.4,0,35,0,1,1,30,0
1659,2.0,4095.0,71.0,0.0,19.0,166.64,0,35,0,1,1,30,0
1660,1.0,5498.0,83.0,0.0,6.0,251.145,0,35,0,1,1,25,0
1661,4.0,1818.0,42.0,0.0,11.0,74.4,0,35,0,1,2,30,0
1662,20.0,4472.459682539683,69.46063492063492,15.0,26.0,739.485,0,35,1,1,1,25,0
1663,0.0,2675.0,15.0,73.17492063492064,2.0,470.9729158730159,0,35,0,1,1,30,0
1664,4.0,4472.459682539683,170.0,111.0,24.0,1185.075,0,34,0,1,1,25,0
1665,0.0,6080.0,74.0,147.0,20.0,834.16,0,34,0,1,1,30,0
1666,0.0,455.0,2.0,0.0,5.0,20.565,0,34,0,1,2,25,0
1667,0.0,290.0,2.0,0.0,2.0,13.14,0,35,0,1,2,25,0
1668,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,2,25,1
1669,0.0,7088.0,115.0,73.17492063492064,37.0,470.9729158730159,0,34,0,1,1,25,0
1670,2.0,11045.0,142.0,0.0,41.0,447.48,0,34,0,1,1,30,0
1671,3.0,6298.0,63.0,69.0,31.0,596.745,0,34,0,1,1,25,0
1672,18.0,535.0,35.0,0.0,11.0,25.65,0,30,0,1,2,25,1
1673,16.0,10015.0,81.0,0.0,36.0,252.4,0,33,6,1,1,45,0
1674,8.0,5398.0,86.0,0.0,18.0,246.78,0,33,0,1,1,25,1
1675,0.0,2420.0,10.0,0.0,8.0,97.2,0,31,0,1,1,30,0
1676,4.0,2570.0,29.0,0.0,10.0,116.955,1,32,0,1,2,25,1
1677,4.0,1848.0,32.0,0.0,25.0,75.2,0,33,0,1,2,30,1
1678,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0,1,2,25,1
1679,0.0,1248.0,13.0,0.0,3.0,50.44,0,33,0,1,1,30,0
1680,0.0,6365.0,85.0,0.0,16.0,161.25,0,30,0,1,1,45,0
1681,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0,1,2,30,1
1682,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0,1,1,45,0
1683,20.0,4472.459682539683,69.46063492063492,0.0,23.50984126984127,714.645,0,28,1,1,1,25,0
1684,1.0,6545.0,104.0,73.17492063492064,27.0,1343.205,0,31,1,2,1,25,0
1685,0.0,3298.0,70.0,0.0,22.0,151.56,0,33,0,1,1,25,0
1686,0.0,1245.0,32.0,0.0,14.0,51.08,0,32,0,1,2,30,0
1687,1.0,2360.0,41.0,136.0,17.0,720.045,0,33,0,1,1,25,0
1688,0.0,895.0,24.0,154.0,5.0,734.355,0,24,0,2,1,25,0
1689,0.0,1148.0,27.0,0.0,62.0,29.375,0,23,0,1,1,45,0
1690,6.0,280.0,13.0,0.0,1.0,13.185,0,24,0,1,2,25,0
1691,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,1,2,45,0
1692,5.0,805.0,20.0,0.0,7.0,45.375,0,22,0,1,1,15,0
1693,0.0,2805.0,49.0,0.0,17.0,114.16,0,22,0,1,1,30,0
1694,0.0,1275.0,14.0,0.0,8.0,58.005,0,15,0,1,1,25,0
1695,11.0,5973.0,129.0,46.0,36.0,588.61,0,14,0,2,1,15,0
1696,7.0,8513.0,159.0,34.0,34.0,301.8,0,12,0,1,1,45,0
1697,3.0,2433.0,33.0,0.0,13.0,98.64,0,13,1,1,1,30,0
1698,0.0,3970.0,28.0,176.0,4.0,971.91,0,6,0,1,1,25,0
1699,0.0,1068.0,7.0,0.0,1.0,48.375,1,6,0,1,1,25,1
1700,5.0,4255.0,66.0,7.0,18.0,225.945,0,36,0,1,1,25,0
1701,0.0,0.0,0.0,9.0,0.0,40.5,0,37,0,1,2,25,0
1702,7.0,2338.0,55.0,73.17492063492064,25.0,1732.185,0,35,0,1,1,25,0
1703,7.0,4083.0,61.0,3.0,36.0,244.42,0,36,0,1,1,15,0
1704,0.0,2278.0,53.0,4.0,34.0,150.205,0,36,0,1,1,15,0
1705,8.0,3660.0,77.0,34.0,29.0,321.165,0,36,0,1,1,25,0
1706,1.0,2245.0,34.0,73.17492063492064,19.0,1239.16,0,36,0,1,1,30,0
1707,10.0,9000.0,116.0,146.0,44.0,948.64,0,35,1,1,1,30,0
1708,4.0,13658.0,164.0,2.0,45.0,560.88,0,36,0,1,1,30,0
1709,4.0,4400.0,78.0,4.0,26.0,195.12,0,36,0,1,1,30,0
1710,3.0,5803.0,90.0,9.0,13.0,305.685,0,36,0,1,1,25,0
1711,6.0,2123.0,49.0,10.0,18.0,126.88,1,36,0,1,2,30,0
1712,22.0,4472.459682539683,69.46063492063492,56.0,33.0,833.8,0,36,2,1,1,30,0
1713,1.0,2980.0,22.0,73.17492063492064,9.0,470.9729158730159,0,36,0,1,1,30,0
1714,6.0,4472.459682539683,177.0,152.0,31.0,1383.615,0,35,0,1,1,25,0
1715,0.0,6385.0,81.0,188.0,27.0,1010.64,0,35,0,1,1,30,0
1716,0.0,760.0,9.0,2.0,12.0,43.605,0,35,0,1,2,25,0
1717,0.0,595.0,9.0,15.0,9.0,94.68,0,36,0,1,2,25,0
1718,0.0,0.0,0.0,2.0,0.0,9.0,0,35,0,1,2,25,1
1719,0.0,7393.0,122.0,73.17492063492064,44.0,470.9729158730159,0,35,0,1,1,25,0
1720,4.0,11350.0,149.0,13.0,48.0,511.96,0,35,0,1,1,30,0
1721,5.0,6603.0,70.0,110.0,38.0,795.285,0,35,0,1,1,25,0
1722,20.0,840.0,42.0,18.0,18.0,120.69,0,31,0,1,2,25,1
1723,18.0,10320.0,88.0,3.0,43.0,267.7,0,34,7,1,1,45,0
1724,10.0,5703.0,93.0,28.0,25.0,386.82,0,34,0,1,1,25,1
1725,0.0,2725.0,17.0,2.0,15.0,117.68,0,32,0,1,1,30,0
1726,6.0,2875.0,36.0,11.0,17.0,180.495,0,33,0,1,2,25,1
1727,6.0,2153.0,39.0,36.0,32.0,231.68,1,34,0,1,2,30,1
1728,0.0,0.0,0.0,2.0,0.0,8.0,0,34,0,1,2,30,1
1729,0.0,1553.0,20.0,2.0,7.0,70.92,0,34,0,1,1,30,0
1730,0.0,6670.0,92.0,16.0,23.0,209.05,0,31,0,1,1,45,0
1731,0.0,513.0,2.0,11.0,5.0,40.375,0,34,0,1,2,45,1
1732,0.0,0.0,0.0,6.0,0.0,9.0,0,34,0,1,1,55,0
1733,22.0,4472.459682539683,69.46063492063492,2.0,23.50984126984127,737.685,0,29,2,1,1,25,0
1734,3.0,6850.0,111.0,73.17492063492064,34.0,1541.745,0,32,2,2,1,25,0
1735,0.0,3603.0,77.0,4.0,29.0,183.6,0,34,0,1,1,25,0
1736,0.0,1550.0,39.0,40.0,21.0,223.56,0,33,0,1,2,30,0
1737,3.0,2665.0,48.0,177.0,24.0,918.585,0,34,0,1,1,25,0
1738,1.0,1200.0,31.0,195.0,12.0,932.895,0,25,0,2,1,25,0
1739,1.0,1453.0,34.0,32.0,69.0,117.175,0,24,0,1,1,45,0
1740,8.0,585.0,20.0,12.0,8.0,81.225,0,25,0,1,2,25,0
1741,0.0,710.0,5.0,23.0,4.0,75.375,0,24,0,1,2,45,0
1742,7.0,1110.0,27.0,21.0,14.0,145.665,0,23,0,1,1,25,0
1743,0.0,3110.0,56.0,10.0,24.0,166.64,0,23,0,1,1,30,0
1744,0.0,1580.0,21.0,30.0,15.0,207.045,0,16,0,1,1,25,0
1745,13.0,6277.0,136.0,87.0,43.0,831.215,0,15,0,2,1,15,0
1746,9.0,8817.0,166.0,75.0,41.0,412.075,0,13,0,1,1,45,0
1747,5.0,2737.0,40.0,33.0,20.0,243.08,0,14,2,1,1,30,0
1748,0.0,4275.0,35.0,73.17492063492064,11.0,1040.4,0,7,0,1,1,30,0
1749,0.0,1372.0,14.0,2.0,8.0,71.37,1,7,0,1,1,25,1
1750,1.0,3875.0,64.0,0.0,12.0,177.255,0,36,0,1,1,25,0
1751,0.0,0.0,0.0,0.0,0.0,0.0,0,37,0,1,2,25,0
1752,3.0,1958.0,53.0,73.17492063492064,19.0,1633.995,0,35,0,1,1,25,0
1753,3.0,3703.0,59.0,0.0,30.0,169.29,0,36,0,1,1,25,0
1754,0.0,1898.0,51.0,0.0,28.0,107.195,0,36,0,1,1,15,0
1755,4.0,3280.0,75.0,16.0,23.0,222.975,0,36,0,1,1,25,0
1756,0.0,1865.0,32.0,73.17492063492064,13.0,1151.88,0,36,0,1,1,30,0
1757,6.0,8620.0,114.0,128.0,38.0,861.36,0,35,1,1,1,30,0
1758,0.0,13278.0,162.0,0.0,39.0,537.6,0,36,0,1,1,30,0
1759,0.0,4020.0,76.0,0.0,20.0,163.84,0,36,0,1,1,30,0
1760,0.0,5423.0,88.0,0.0,7.0,247.995,0,36,0,1,1,25,0
1761,2.0,1743.0,47.0,0.0,12.0,71.6,0,36,0,1,2,30,0
1762,18.0,4472.459682539683,69.46063492063492,38.0,27.0,746.52,0,36,2,1,1,30,0
1763,0.0,2600.0,20.0,73.17492063492064,3.0,470.9729158730159,0,36,0,1,1,30,0
1764,2.0,4472.459682539683,175.0,134.0,25.0,1285.425,0,35,0,1,1,25,0
1765,0.0,6005.0,79.0,170.0,21.0,923.36,0,35,0,1,1,30,0
1766,0.0,380.0,7.0,0.0,6.0,17.415,0,35,0,1,2,25,0
1767,0.0,215.0,7.0,0.0,3.0,9.99,0,36,0,1,2,25,0
1768,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,1,2,25,1
1769,0.0,7013.0,120.0,73.17492063492064,38.0,470.9729158730159,0,35,0,1,1,25,0
1770,0.0,10970.0,147.0,0.0,42.0,444.68,0,35,0,1,1,30,0
1771,1.0,6223.0,68.0,92.0,32.0,697.095,0,35,0,1,1,25,0
1772,16.0,460.0,40.0,0.0,12.0,22.5,1,31,0,1,2,25,1
1773,14.0,9940.0,86.0,0.0,37.0,250.65,0,34,7,1,1,45,0
1774,6.0,5323.0,91.0,10.0,19.0,288.63,0,34,0,1,1,25,1
1775,0.0,2345.0,15.0,0.0,9.0,94.4,0,32,0,1,1,30,0
1776,2.0,2495.0,34.0,0.0,11.0,113.805,1,33,0,1,2,25,1
1777,2.0,1773.0,37.0,18.0,26.0,144.4,0,34,0,1,2,30,1
1778,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,2,30,1
1779,0.0,1173.0,18.0,0.0,1.0,47.64,0,34,0,1,1,30,0
1780,0.0,6290.0,90.0,0.0,17.0,159.5,0,31,0,1,1,45,0
1781,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,2,45,1
1782,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,1,55,0
1783,18.0,4472.459682539683,69.46063492063492,0.0,23.50984126984127,711.495,0,29,2,1,1,25,0
1784,0.0,6470.0,109.0,73.17492063492064,28.0,1443.555,0,32,2,2,1,25,0
1785,0.0,3223.0,75.0,0.0,23.0,148.41,0,34,0,1,1,25,0
1786,0.0,1170.0,37.0,22.0,15.0,136.28,0,33,0,1,2,30,0
1787,0.0,2285.0,46.0,159.0,18.0,820.395,0,34,0,1,1,25,0
1788,0.0,820.0,29.0,177.0,6.0,834.705,0,25,0,2,1,25,0
1789,0.0,1073.0,32.0,14.0,63.0,62.625,0,24,0,1,1,45,0
1790,4.0,205.0,18.0,0.0,2.0,10.035,0,25,0,1,2,25,0
1791,0.0,0.0,0.0,5.0,0.0,12.5,0,24,0,1,2,45,0
1792,3.0,730.0,25.0,3.0,8.0,47.475,0,23,0,1,1,25,0
1793,0.0,2730.0,54.0,0.0,18.0,111.36,0,23,0,1,1,30,0
1794,0.0,1200.0,19.0,12.0,9.0,108.855,0,16,0,1,1,25,0
1795,9.0,5897.0,134.0,69.0,37.0,711.205,0,15,0,2,1,15,0
1796,5.0,8437.0,164.0,57.0,35.0,357.525,0,13,0,1,1,45,0
1797,1.0,2357.0,38.0,15.0,14.0,155.8,0,14,2,1,1,30,0
1798,0.0,3895.0,33.0,199.0,5.0,953.12,0,7,0,1,1,30,0
1799,0.0,992.0,12.0,0.0,2.0,45.18,0,7,0,1,1,25,1
1800,1.0,4065.0,59.0,0.0,14.0,185.58,0,31,0,1,1,25,0
1801,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0,1,2,25,0
1802,3.0,2148.0,48.0,73.17492063492064,21.0,1646.82,0,30,0,1,1,25,0
1803,3.0,3893.0,54.0,0.0,32.0,217.085,0,31,0,1,1,15,0
1804,0.0,2088.0,46.0,0.0,30.0,117.37,0,31,0,1,1,15,0
1805,4.0,3470.0,70.0,17.0,25.0,235.8,0,31,0,1,1,25,0
1806,0.0,2055.0,27.0,73.17492063492064,15.0,1163.28,0,31,0,1,1,30,0
1807,6.0,8810.0,109.0,129.0,40.0,872.76,0,30,0,1,1,30,0
1808,0.0,13468.0,157.0,0.0,41.0,545.0,0,31,0,1,1,30,0
1809,0.0,4210.0,71.0,0.0,22.0,171.24,0,31,0,1,1,30,0
1810,0.0,5613.0,83.0,0.0,9.0,256.32,0,31,0,1,1,25,0
1811,2.0,1933.0,42.0,0.0,14.0,79.0,0,31,0,1,2,30,0
1812,18.0,4472.459682539683,69.46063492063492,39.0,29.0,852.66,0,31,1,1,1,25,0
1813,0.0,2790.0,15.0,73.17492063492064,5.0,470.9729158730159,0,31,0,1,1,30,0
1814,2.0,4472.459682539683,170.0,135.0,27.0,1298.25,0,30,0,1,1,25,0
1815,0.0,6195.0,74.0,171.0,23.0,934.76,0,30,0,1,1,30,0
1816,0.0,570.0,2.0,0.0,8.0,25.74,0,30,0,1,2,25,0
1817,0.0,405.0,2.0,0.0,5.0,18.315,0,31,0,1,2,25,0
1818,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,1,2,25,1
1819,0.0,7203.0,115.0,73.17492063492064,40.0,470.9729158730159,0,30,0,1,1,25,0
1820,0.0,11160.0,142.0,0.0,44.0,452.08,0,30,0,1,1,30,0
1821,1.0,6413.0,63.0,93.0,34.0,709.92,0,30,0,1,1,25,0
1822,16.0,650.0,35.0,1.0,14.0,35.325,0,26,0,1,2,25,1
1823,14.0,10130.0,81.0,0.0,39.0,255.275,0,29,6,1,1,45,0
1824,6.0,5513.0,86.0,11.0,21.0,301.455,0,29,0,1,1,25,1
1825,0.0,2535.0,10.0,0.0,11.0,101.8,0,27,0,1,1,30,0
1826,2.0,2685.0,29.0,0.0,13.0,122.13,0,28,0,1,2,25,1
1827,2.0,1963.0,32.0,19.0,28.0,155.8,0,29,0,1,2,30,1
1828,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,1,2,25,1
1829,0.0,1363.0,13.0,0.0,3.0,55.04,0,29,0,1,1,30,0
1830,0.0,6480.0,85.0,0.0,19.0,164.125,0,26,0,1,1,45,0
1831,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,1,2,30,1
1832,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,1,1,45,0
1833,18.0,4472.459682539683,69.46063492063492,0.0,23.50984126984127,719.82,0,24,1,1,1,25,0
1834,0.0,6660.0,104.0,73.17492063492064,30.0,1456.38,0,27,1,2,1,25,0
1835,0.0,3413.0,70.0,0.0,25.0,156.735,0,29,0,1,1,25,0
1836,0.0,1360.0,32.0,23.0,17.0,147.68,0,28,0,1,2,30,0
1837,0.0,2475.0,41.0,160.0,20.0,833.22,0,29,0,1,1,25,0
1838,0.0,1010.0,24.0,178.0,8.0,847.53,0,20,0,2,1,25,0
1839,0.0,1263.0,27.0,15.0,65.0,69.75,0,19,0,1,1,45,0
1840,4.0,395.0,13.0,0.0,4.0,18.36,0,20,0,1,2,25,0
1841,0.0,520.0,4.0,6.0,2.0,28.1,0,19,0,1,2,45,0
1842,3.0,920.0,20.0,4.0,10.0,73.7,0,18,0,1,1,15,0
1843,0.0,2920.0,49.0,0.0,20.0,118.76,0,18,0,1,1,30,0
1844,0.0,1390.0,14.0,13.0,11.0,121.68,0,11,0,1,1,25,0
1845,9.0,6087.0,129.0,70.0,39.0,726.88,0,10,0,2,1,15,0
1846,5.0,8627.0,159.0,58.0,37.0,364.65,0,8,0,1,1,45,0
1847,1.0,2547.0,33.0,16.0,16.0,167.2,0,9,1,1,1,30,0
1848,0.0,4085.0,28.0,200.0,7.0,1085.085,0,3,0,1,1,25,0
1849,0.0,1182.0,7.0,0.0,4.0,53.505,0,3,0,1,1,25,1
1850,5.0,4065.0,71.0,6.0,16.0,189.44,0,41,0,1,1,30,0
1851,0.0,13.0,5.0,8.0,3.0,32.72,0,42,0,1,2,30,0
1852,7.0,2148.0,60.0,73.17492063492064,23.0,1528.32,0,40,0,1,1,30,0
1853,7.0,3893.0,66.0,2.0,34.0,228.745,0,41,0,1,1,15,0
1854,0.0,2088.0,58.0,3.0,32.0,110.07,0,41,0,1,1,25,0
1855,8.0,3470.0,82.0,33.0,27.0,274.08,0,41,1,1,1,30,0
1856,1.0,2055.0,39.0,73.17492063492064,17.0,1227.76,0,41,0,1,1,30,0
1857,10.0,8810.0,121.0,145.0,42.0,937.24,0,40,2,1,1,30,0
1858,4.0,13468.0,169.0,1.0,43.0,549.48,0,41,0,1,1,30,0
1859,4.0,4210.0,83.0,3.0,24.0,183.72,0,41,1,1,1,30,0
1860,3.0,5613.0,95.0,8.0,11.0,260.32,0,41,0,1,1,30,0
1861,6.0,1933.0,54.0,9.0,16.0,115.48,0,41,0,1,2,30,0
1862,22.0,4472.459682539683,69.46063492063492,55.0,31.0,822.4,0,41,3,1,1,30,0
1863,1.0,2790.0,27.0,73.17492063492064,7.0,470.9729158730159,0,41,1,1,1,30,0
1864,6.0,4472.459682539683,182.0,151.0,29.0,1370.79,0,40,0,1,1,25,0
1865,0.0,6195.0,86.0,187.0,25.0,999.24,0,40,1,1,1,30,0
1866,0.0,570.0,14.0,1.0,10.0,30.78,0,40,0,1,2,25,0
1867,0.0,405.0,14.0,14.0,7.0,72.76,0,41,0,1,2,30,0
1868,0.0,0.0,0.0,1.0,0.0,4.5,0,40,0,1,2,25,1
1869,0.0,7203.0,127.0,73.17492063492064,42.0,470.9729158730159,0,40,0,1,1,30,0
1870,4.0,11160.0,154.0,12.0,46.0,312.85,0,40,1,1,1,45,0
1871,5.0,6413.0,75.0,109.0,36.0,782.46,0,40,1,1,1,25,0
1872,20.0,650.0,47.0,17.0,16.0,95.88,0,36,0,1,2,30,1
1873,18.0,10130.0,93.0,2.0,41.0,156.345,0,39,8,1,1,55,0
1874,10.0,5513.0,98.0,27.0,23.0,373.995,0,39,1,1,1,25,1
1875,0.0,2535.0,22.0,1.0,13.0,106.28,0,37,0,1,1,30,0
1876,6.0,2685.0,41.0,10.0,15.0,149.04,1,38,0,1,2,30,1
1877,6.0,1963.0,44.0,35.0,30.0,220.28,0,39,0,1,2,30,1
1878,0.0,0.0,0.0,1.0,0.0,4.0,0,39,0,1,2,30,1
1879,0.0,1363.0,25.0,1.0,5.0,37.2,0,39,0,1,1,45,0
1880,0.0,6480.0,97.0,15.0,21.0,121.155,0,36,1,1,1,55,0
1881,0.0,323.0,7.0,10.0,3.0,33.25,0,39,0,1,2,45,1
1882,0.0,33.0,4.0,5.0,1.0,8.055,0,39,1,1,1,55,0
1883,22.0,4472.459682539683,69.46063492063492,1.0,23.50984126984127,724.86,0,34,3,1,1,25,0
1884,3.0,6660.0,116.0,73.17492063492064,32.0,1528.92,0,37,3,2,1,25,0
1885,0.0,3413.0,82.0,3.0,27.0,151.8,0,39,0,1,1,30,0
1886,0.0,1360.0,44.0,39.0,19.0,212.16,0,38,0,1,2,30,0
1887,3.0,2475.0,53.0,176.0,22.0,905.76,0,39,0,1,1,25,0
1888,1.0,1010.0,36.0,194.0,10.0,920.07,0,30,1,2,1,25,0
1889,1.0,1263.0,39.0,31.0,67.0,110.05,0,29,0,1,1,45,0
1890,8.0,395.0,25.0,11.0,6.0,60.8,0,30,0,1,2,30,0
1891,0.0,520.0,10.0,22.0,2.0,68.25,0,29,0,1,2,45,0
1892,7.0,920.0,32.0,20.0,12.0,132.84,0,28,0,1,1,25,0
1893,0.0,2920.0,61.0,9.0,22.0,155.24,0,28,0,1,1,30,0
1894,0.0,1390.0,26.0,29.0,13.0,194.22,0,21,0,1,1,25,0
1895,13.0,6087.0,141.0,86.0,41.0,667.26,0,20,1,2,1,25,0
1896,9.0,8627.0,171.0,74.0,39.0,242.97,0,18,0,1,1,55,0
1897,5.0,2547.0,45.0,32.0,18.0,231.68,0,19,3,1,1,30,0
1898,0.0,4085.0,40.0,73.17492063492064,9.0,1029.0,0,12,1,1,1,30,0
1899,0.0,1182.0,19.0,1.0,6.0,52.04,0,12,1,1,1,30,1
1900,9.0,4775.0,76.0,23.0,15.0,321.795,0,37,0,1,1,25,0
1901,1.0,723.0,10.0,8.0,2.0,68.985,0,38,0,1,2,25,0
1902,11.0,2858.0,65.0,73.17492063492064,22.0,1751.535,0,36,0,1,1,25,0
1903,11.0,4603.0,71.0,2.0,33.0,268.07,0,37,0,1,1,15,0
1904,4.0,2798.0,63.0,3.0,31.0,173.855,0,37,0,1,1,15,0
1905,12.0,4180.0,87.0,33.0,26.0,302.68,0,37,1,1,1,30,0
1906,5.0,2765.0,44.0,73.17492063492064,16.0,1256.36,0,37,0,1,1,30,0
1907,14.0,9520.0,126.0,145.0,41.0,965.84,0,36,2,1,1,30,0
1908,8.0,4472.459682539683,174.0,1.0,42.0,578.08,0,37,0,1,1,30,0
1909,8.0,4920.0,88.0,3.0,23.0,212.32,0,37,1,1,1,30,0
1910,7.0,6323.0,100.0,8.0,10.0,325.035,0,37,0,1,1,25,0
1911,10.0,2643.0,59.0,9.0,15.0,144.08,0,37,0,1,2,30,0
1912,26.0,4472.459682539683,69.46063492063492,55.0,30.0,851.0,1,37,3,1,1,30,0
1913,5.0,3500.0,32.0,73.17492063492064,6.0,470.9729158730159,0,37,1,1,1,30,0
1914,10.0,4472.459682539683,187.0,151.0,28.0,1402.965,0,36,0,1,1,25,0
1915,4.0,6905.0,91.0,187.0,24.0,1027.84,0,36,1,1,1,30,0
1916,1.0,1280.0,19.0,1.0,9.0,62.955,0,36,0,1,2,25,0
1917,3.0,1115.0,19.0,14.0,6.0,114.03,0,37,0,1,2,25,0
1918,0.0,0.0,0.0,1.0,0.0,4.5,0,36,0,1,2,25,1
1919,4.0,7913.0,132.0,73.17492063492064,41.0,470.9729158730159,0,36,0,1,1,25,0
1920,8.0,11870.0,159.0,12.0,45.0,529.16,0,36,1,1,1,30,0
1921,9.0,7123.0,80.0,109.0,35.0,814.635,0,36,1,1,1,25,0
1922,24.0,1360.0,52.0,17.0,15.0,140.04,0,32,0,1,2,25,1
1923,22.0,10840.0,98.0,2.0,40.0,278.45,0,35,8,1,1,45,0
1924,14.0,6223.0,103.0,27.0,22.0,406.17,0,35,1,1,1,25,0
1925,2.0,3245.0,27.0,1.0,12.0,134.88,0,33,0,1,1,30,0
1926,10.0,3395.0,46.0,10.0,14.0,177.64,0,34,0,1,2,30,1
1927,10.0,2673.0,49.0,35.0,29.0,248.88,1,35,0,1,2,30,1
1928,1.0,538.0,7.0,1.0,1.0,25.8,0,35,0,1,2,30,1
1929,2.0,2073.0,30.0,1.0,4.0,88.12,0,35,0,1,1,30,0
1930,4.0,7190.0,102.0,15.0,20.0,219.8,0,32,1,1,1,45,0
1931,1.0,1033.0,12.0,10.0,2.0,51.125,0,35,0,1,2,45,1
1932,1.0,743.0,9.0,5.0,1.0,18.78,0,35,1,1,1,55,0
1933,26.0,4472.459682539683,69.46063492063492,1.0,23.50984126984127,757.035,0,30,3,1,1,25,0
1934,7.0,7370.0,121.0,73.17492063492064,31.0,1561.095,0,33,3,2,1,25,0
1935,3.0,4123.0,87.0,3.0,26.0,202.95,0,35,0,1,1,25,0
1936,4.0,2070.0,49.0,39.0,18.0,240.76,0,34,0,1,2,30,0
1937,7.0,3185.0,58.0,176.0,21.0,937.935,0,35,0,1,1,25,0
1938,5.0,1720.0,41.0,194.0,9.0,952.245,0,26,1,2,1,25,0
1939,5.0,1973.0,44.0,31.0,66.0,127.925,0,25,0,1,1,45,0
1940,12.0,1105.0,30.0,11.0,5.0,100.575,0,26,0,1,2,25,0
1941,1.0,1230.0,15.0,22.0,1.0,86.125,0,25,0,1,2,45,0
1942,11.0,1630.0,37.0,20.0,11.0,165.015,0,24,0,1,1,25,0
1943,3.0,3630.0,66.0,9.0,21.0,183.84,0,24,0,1,1,30,0
1944,3.0,2100.0,31.0,29.0,12.0,226.395,0,17,0,1,1,25,0
1945,17.0,6797.0,146.0,86.0,40.0,854.865,0,16,1,2,1,15,0
1946,13.0,9337.0,176.0,74.0,38.0,422.825,0,14,0,1,1,45,0
1947,9.0,3257.0,50.0,32.0,17.0,260.28,0,15,3,1,1,30,0
1948,3.0,4795.0,45.0,73.17492063492064,8.0,1057.6,0,8,1,1,1,30,0
1949,4.0,1892.0,24.0,1.0,5.0,80.64,0,8,1,1,1,30,1
1950,0.0,3355.0,54.0,0.0,15.0,153.405,0,35,0,1,1,25,0
1951,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0,1,2,25,0
1952,0.0,1438.0,43.0,73.17492063492064,22.0,1538.145,0,34,0,1,1,25,0
1953,0.0,3183.0,49.0,0.0,33.0,177.76,0,35,0,1,1,15,0
1954,0.0,1378.0,41.0,0.0,31.0,78.045,0,35,0,1,1,15,0
1955,0.0,2760.0,65.0,0.0,26.0,127.125,0,35,0,1,1,25,0
1956,0.0,1345.0,22.0,73.17492063492064,16.0,1066.68,0,35,0,1,1,30,0
1957,2.0,8100.0,104.0,112.0,41.0,776.16,0,34,0,1,1,30,0
1958,0.0,12758.0,152.0,0.0,42.0,516.4,0,35,0,1,1,30,0
1959,0.0,3500.0,66.0,0.0,23.0,142.64,0,35,0,1,1,30,0
1960,0.0,4903.0,78.0,0.0,10.0,224.145,0,35,0,1,1,25,0
1961,0.0,1223.0,37.0,0.0,15.0,50.4,0,35,0,1,2,30,0
1962,14.0,4472.459682539683,69.46063492063492,22.0,30.0,743.985,0,35,1,1,1,25,0
